Name,Type,Price,Neighborhood,Address,Latitude,Longitude,Bedrooms,Bathrooms,Sq. Footage,Rent Period,Laundry,Parking,Link to Listing
Wellington one bedroom 🏡👀Available NOW! - apts/housing for rent - apartment rent - craigslist,Apartment,$950,Pittsburgh,"3910 OLD WILLIAM PENN HWY, Pittsburgh, PA 15235",40.443855,-79.812103,1,1,850,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-wellington-one-bedroom/7791649987.html
We Have Your New Home😊🏠😍 CALL TODAY!☎️❤️ - apts/housing for rent - apartment rent - craigslist,Apartment,$950,Pittsburgh,"3910 OLD WILLIAM PENN HWY, Pittsburgh, PA 15235",40.443855,-79.812103,1,1,850,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-we-have-your-new-home-call/7791649642.html
LOVE WHERE YOU LIVE!!! 💖💥💖 - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,025",Pittsburgh,"3910 OLD WILLIAM PENN HWY, Penn Hills, PA 15235",40.443855,-79.812103,2,2,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-love-where-you-live/7791649333.html
Large 2 bedroom apartment in Sheraden - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,100",Pittsburgh,N/A,40.455400,-80.064400,2,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-large-bedroom-apartment-in/7791649212.html
Move Into Your New Home🏠Call ☎️For a Tour TODAY!!!! - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,123",Pittsburgh,"103 McKnight Circle, Pittsburgh, PA 15237",40.539153,-80.012155,1,1,850,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-move-into-your-new-homecall/7791649168.html
Large Private Parking Lots.. 24 HR Gym...And Sooooo Much More - apts/housing for rent - apartment rent - craigslist,Apartment,$964,Pittsburgh,"103 McKnight Circle, Pittsburgh, PA 15237",40.548800,-80.047400,1,1,550,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-large-private-parking-lots/7791649022.html
"3 BD, Pet Friendly (Pet Fees Apply) - apts/housing for rent - apartment rent - craigslist",Apartment,"$1,995",Pittsburgh,"539 South Graham Street, Pittsburgh, PA 15232",40.400100,-80.016100,3,2,1166,monthly,laundry in bldg,street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-bd-pet-friendly-pet-fees/7790155815.html
This Place is Calling 📞For YOU! - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,338",Pittsburgh,"103 McKnight Circle, Pittsburgh, PA 15237",40.548800,-80.047400,2,2,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-this-place-is-calling-for-you/7791648872.html
"Refrigerator, in Bridgeville PA, 1 Bed - apts/housing for rent - apartment rent - craigslist",Apartment,$993,Bridgeville,"479 Bank St Ext, Bridgeville, PA 15017",40.357388,-80.111871,1,1,663,monthly,laundry on site,off-street parking,https://pittsburgh.craigslist.org/apa/d/bridgeville-refrigerator-in-bridgeville/7791648835.html
Move Into Your New Home🏠Call ☎️For a Tour TODAY!!!! - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,107",Pittsburgh,"103, Pittsburgh, PA 15237",40.548800,-80.047400,1,1,850,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-move-into-your-new-homecall/7791648791.html
Check out the Video🎥 Tour in this Ad!!!!! - apts/housing for rent - apartment rent - craigslist,Apartment,$884,Pittsburgh,"901 Lewis Ave, Pittsburgh, PA 15238",40.534600,-79.880500,1,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-check-out-the-video-tour-in/7791648677.html
"Music Room, Rooftop Basketball Court, Game Room - apts/housing for rent - apartment rent - craigslist",Apartment,"$1,765",Pittsburgh,"434 Fifth Ave, Pittsburgh, PA 15219",40.439484,-79.998334,1,1,755,monthly,laundry in bldg,attached garage,https://pittsburgh.craigslist.org/apa/d/pittsburgh-music-room-rooftop/7790489262.html
.Call📞 Now for a Tour - apts/housing for rent - apartment rent - craigslist,Apartment,$884,Pittsburgh,"901 Lewis Ave, Pittsburgh, PA 15238",40.534600,-79.880500,1,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-call-now-for-tour/7791646973.html
Washer/Dryer hook ups...Full Basement...Back Yard and Hardwood Floors - apts/housing for rent - apartment rent -...,Apartment,"$1,199",Coraopolis,"355 Moon Clinton Rd, Coraopolis, PA 15108",40.510484,-80.234952,2,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/coraopolis-washer-dryer-hook-upsfull/7791646394.html
Beautiful Townhouse....Great Location📞👀😍 - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,299",Coraopolis,"355 Moon Clinton Rd, Coraopolis, PA 15108",40.510484,-80.234952,2,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/coraopolis-beautiful-townhousegreat/7791645721.html
This is The 😍ONE!!!!! Call📲 For a Tour Today!!! - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,049",Coraopolis,"285 Moon Clinton Rd, Coraopolis, PA 15108",40.512823,-80.231443,2,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/coraopolis-this-is-the-one-call-for/7791645334.html
Park in a Garage...Spacious 2 Bedroom - apts/housing for rent - apartment rent - craigslist,Apartment,$950,Monroeville,"200 Elliot Road, Monroeville, PA 15146",40.429000,-79.762300,2,1,N/A,monthly,laundry on site,attached garage,https://pittsburgh.craigslist.org/apa/d/monroeville-park-in-garagespacious/7791644135.html
Come See This Amazing Place!!! - apts/housing for rent - apartment rent - craigslist,Apartment,$950,Monroeville,"200 Elliot Road, Monroeville, PA 15146",40.429000,-79.762300,2,1,N/A,monthly,laundry on site,attached garage,https://pittsburgh.craigslist.org/apa/d/monroeville-come-see-this-amazing-place/7791644056.html
This is the One You have Been 👀👀Looking For!!! - apts/housing for rent - apartment rent - craigslist,Apartment,$950,Monroeville,"200 Elliot Road, Monroeville, PA 15146",40.429000,-79.762300,2,1,N/A,monthly,laundry on site,attached garage,https://pittsburgh.craigslist.org/apa/d/monroeville-this-is-the-one-you-have/7791643934.html
Amazing Apartments Available at Chateau - apts/housing for rent - apartment rent - craigslist,Apartment,$950,Monroeville,"200 Elliot Road, Monroeville, PA 15146",40.429000,-79.762300,2,1,N/A,monthly,laundry on site,attached garage,https://pittsburgh.craigslist.org/apa/d/monroeville-amazing-apartments/7791643850.html
Ready For Immediate MOVE IN🚗📞😊 - apts/housing for rent - apartment rent - craigslist,Apartment,$950,Monroeville,"200 Elliot Road, Monroeville, PA 15146",40.429000,-79.762300,2,1,N/A,monthly,laundry on site,attached garage,https://pittsburgh.craigslist.org/apa/d/monroeville-ready-for-immediate-move-in/7791643773.html
NO STEPS...Walk into your new home... - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,099",Coraopolis,"285 Moon Clinton Rd, Coraopolis, PA 15108",40.512823,-80.231443,2,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/coraopolis-no-stepswalk-into-your-new/7791643608.html
Beautiful Hardwood Floor and Much More...Call NOPW! - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,049",Coraopolis,"359 Moon Clinton Rd, Coraopolis, PA 15108",40.510382,-80.235218,2,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/coraopolis-beautiful-hardwood-floor-and/7791643501.html
Call☎️ For a Tour - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,049",Coraopolis,"359 Moon Clinton Rd, Coraopolis, PA 15108",40.510382,-80.235218,2,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/coraopolis-call-for-tour/7791643067.html
Get in on this before it is Gone...Gone...Gone!! - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,049",Coraopolis,"359 Moon Clinton Rd, Coraopolis, PA 15108",40.510382,-80.235218,2,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/coraopolis-get-in-on-this-before-it-is/7791642789.html
Security Deposit cut✂️ in Half....Call NOW - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,049",Coraopolis,"359 Moon Clinton Rd, Coraopolis, PA 15108",40.510382,-80.235218,2,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/coraopolis-security-deposit-cut-in/7791642456.html
3 bed 1 bath brick duplex in heart of N PGH community behind Ross park - apts/housing for rent - apartment rent -...,Apartment,"$1,625",Pittsburgh,"Hazlett, Pittsburgh, PA 15237",40.548000,-80.050000,3,1,1200,monthly,w/d hookups,attached garage,https://pittsburgh.craigslist.org/apa/d/pittsburgh-bed-bath-brick-duplex-in/7791639406.html
"24 Hour Fitness Center, Swimming Pool, Dog Park - apts/housing for rent - apartment rent - craigslist",Apartment,"$1,545",Coraopolis,"916 Beaver Grade Road, Moon Township, PA 15108",40.500000,-80.199600,2,2,1050,monthly,w/d in unit,carport,https://pittsburgh.craigslist.org/apa/d/coraopolis-24-hour-fitness-center/7791641385.html
Open Floor Plan.....Many Building Updates...Call📞😍 - apts/housing for rent - apartment rent - craigslist,Apartment,$949,Coraopolis,"120 Foxwood Rd, Moon Twp, PA 15108",40.514842,-80.233156,1,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/coraopolis-open-floor-planmany-building/7791641335.html
SPACIOUS LIVING!!! - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,390",Pittsburgh,"128 N Craig St, Oakland, PA 15213",40.444000,-79.955200,1,1,1090,monthly,laundry in bldg,attached garage,https://pittsburgh.craigslist.org/apa/d/pittsburgh-spacious-living/7785129345.html
Just What you have been looking For!!!!😍😍😍 - apts/housing for rent - apartment rent - craigslist,Apartment,$799,Coraopolis,"199 Rosemont Drive, Coraopolis, PA 15108",40.509153,-80.227224,1,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/coraopolis-just-what-you-have-been/7791641249.html
This Fall Special is the One!!! - apts/housing for rent - apartment rent - craigslist,Apartment,$799,Coraopolis,"199 Rosemont Drive, Coraopolis, PA 15108",40.509153,-80.227224,1,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/coraopolis-this-fall-special-is-the-one/7791641103.html
"Wonderful, Warm, and Well-situated Wellington Square Apartments - apts/housing for rent - apartment rent - craigslist",Apartment,"$1,025",Monroeville,"3910 William Penn HWY, Penn Hills, PA 15235",40.437276,-79.778511,2,2,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/monroeville-wonderful-warm-and-well/7791640959.html
"Rooftop Ice Rink, Bike Storage, Music Room - apts/housing for rent - apartment rent - craigslist",Apartment,"$1,908",Pittsburgh,"434 Fifth Ave, Pittsburgh, PA 15219",40.439484,-79.998334,1,1,715,monthly,laundry in bldg,attached garage,https://pittsburgh.craigslist.org/apa/d/pittsburgh-rooftop-ice-rink-bike/7791640858.html
We are Just a Phone Call Away for your new HOME - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,025",Monroeville,"3910 William Penn HWY, Penn Hills, PA 15235",40.437276,-79.778511,2,2,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/monroeville-we-are-just-phone-call-away/7791640819.html
This is it!!! The One YOU are 😍Looking For!!📞🚚👀 - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,099",Monroeville,"3910 William Penn HWY, Penn Hills, PA 15235",40.437276,-79.778511,2,2,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/monroeville-this-is-it-the-one-you-are/7791640739.html
Just What You are👀👀 Looking For!!!! - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,099",Monroeville,"3910 William Penn HWY, Penn Hills, PA 15235",40.437276,-79.778511,2,2,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/monroeville-just-what-you-are-looking/7791640497.html
"Pet Friendly, Dog Park, Swimming Pool, 1 Bed 1 Bath in Moon - apts/housing for rent - apartment rent - craigslist",Apartment,"$1,365",Coraopolis,"916 Beaver Grade Road, Moon Township, PA 15108",40.500000,-80.199600,1,1,750,monthly,w/d in unit,carport,https://pittsburgh.craigslist.org/apa/d/coraopolis-pet-friendly-dog-park/7790827135.html
ONE BEDROOM IN SQUIRREL HILL - apts/housing for rent - apartment rent - craigslist,Apartment,$925,N/A,N/A,40.418380,-79.923297,1,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/one-bedroom-in-squirrel-hill/7791615006.html
Great Price on a Great Place!!! - apts/housing for rent - apartment rent - craigslist,Apartment,$835,Coraopolis,"284 Moon Clinton Road, Moon Twp, PA 15108",40.500000,-80.199600,1,1,650,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/coraopolis-great-price-on-great-place/7791637522.html
Get a Saturday Tour....Call - apts/housing for rent - apartment rent - craigslist,Apartment,$835,Coraopolis,"284 Moon Clinton Road, Moon Twp, PA 15108",40.500000,-80.199600,1,1,650,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/coraopolis-get-saturday-tourcall/7791637290.html
Fabulous Lawrenceville 2 BR! Washer & Dryer In Unit and MORE! - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,760",Pittsburgh,"263 37th Street, Pittsburgh, PA 15201",40.464808,-79.962754,2,1,950,monthly,w/d in unit,street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-fabulous-lawrenceville-br/7791637165.html
very Spacious and plenty of 😎Natural Light - apts/housing for rent - apartment rent - craigslist,Apartment,$749,Coraopolis,"285 Moon Clinton Rd, Moon Twp, PA 15108",40.512823,-80.231443,1,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/coraopolis-very-spacious-and-plenty-of/7791636882.html
This Place is like no other👀😊 - apts/housing for rent - apartment rent - craigslist,Apartment,$749,Coraopolis,"285 Moon Clinton Rd, Moon Twp, PA 15108",40.512823,-80.231443,1,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/coraopolis-this-place-is-like-no-other/7791636582.html
"Great Price💰, Even Better Apartment!😍 - apts/housing for rent - apartment rent - craigslist",Apartment,$940,Pittsburgh,"501 Mifflin Ave, Pittsburgh, PA 15221",40.441268,-79.893172,1,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-great-price-even-better/7791636245.html
✔️✔️✔️CHECK OUT THIS AMAZING PLACE!!!!! - apts/housing for rent - apartment rent - craigslist,Apartment,$940,Pittsburgh,"501 Mifflin Ave, Pittsburgh, PA 15221",40.441268,-79.893172,1,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-check-out-this-amazing-place/7791635986.html
A Private balcony🍂😍 and SOOOOO much More!!! - apts/housing for rent - apartment rent - craigslist,Apartment,$949,Pittsburgh,"530 Kelly Ave, Pittsburgh, PA 15221",40.440808,-79.890052,1,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-private-balcony-and-sooooo/7791635806.html
"Central A/C, Community Room, 3/BD - apts/housing for rent - apartment rent - craigslist",Apartment,"$1,372",Hunker,"117 Huntingdon Village Dr, Hunker, PA 15639",40.189994,-79.599803,3,2,1246,monthly,laundry on site,off-street parking,https://pittsburgh.craigslist.org/apa/d/hunker-central-c-community-room-bd/7791635731.html
Victorian House - apts/housing for rent - apartment rent - craigslist,House,"$1,800",Uniontown,"53 Wilson Avenue, Uniontown, PA 15401",39.897408,-79.719374,3,3,N/A,monthly,w/d in unit,off-street parking,https://pittsburgh.craigslist.org/apa/d/uniontown-victorian-house/7791611927.html
3 bdrm full rehab - apts/housing for rent - apartment rent - craigslist,House,"$1,500",Braddock,"Lobinger, n braddock, PA 15104",40.412521,-79.869121,3,1,1532,monthly,w/d hookups,street parking,https://pittsburgh.craigslist.org/apa/d/braddock-bdrm-full-rehab/7791634466.html
So Updated and Modern...Call📞 For a Tour - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,760",Pittsburgh,"263 37th Street, Pittsburgh, PA 15201",40.464808,-79.962754,2,1,N/A,monthly,w/d in unit,street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-so-updated-and-moderncall/7791633877.html
Large 2br on Alderson St- Available NOW - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,265",Pittsburgh,N/A,40.430800,-79.920500,2,1,N/A,monthly,laundry on site,street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-large-2br-on-alderson-st/7789999341.html
Heat 🔥is Included...One less Bill To PAY - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,159",Pittsburgh,"267 South Winebiddle Street, Pittsburgh, PA 15224",40.463086,-79.943208,1,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-heat-is-includedone-less/7791633512.html
Live at KELLY STREET APARTMENTS - apts/housing for rent - apartment rent - craigslist,Apartment,$949,Pittsburgh,"530 Kelly Ave, Pittsburgh, PA 15221",40.440808,-79.890052,1,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-live-at-kelly-street/7791633049.html
Easy to Find....AND Many Updates - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,000",Pittsburgh,"1036 S Braddock AVE, Pittsburgh, PA 15218",40.423700,-79.890000,1,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-easy-to-findand-many-updates/7791632478.html
"Incredible Amenities, Laundry On Site, Linen Closets - apts/housing for rent - apartment rent - craigslist",Apartment,$505,Pittsburgh,"255 East Ohio Street, Pittsburgh, PA 15212",40.452119,-80.003016,N/A,1,426,monthly,laundry on site,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-incredible-amenities-laundry/7791623703.html
Sooo Close to Frick Park....enjoy the WALK - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,000",Pittsburgh,"1036 S Braddock AVE, Pittsburgh, PA 15218",40.423700,-79.890000,1,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-sooo-close-to-frick/7791632161.html
Amazing Duplex with a Private Porch and a Back Yard - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,350",Pittsburgh,"306 Barnes Ave, Pittsburgh, PA 15221",40.435996,-79.888518,3,1,N/A,monthly,w/d in unit,street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-amazing-duplex-with-private/7791632067.html
Love Hardwood Floors??? Laundry in Duplex and a Private Porch - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,350",Pittsburgh,"306 Barnes Ave, Pittsburgh, PA 15221",40.435996,-79.888518,3,1,N/A,monthly,laundry on site,street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-love-hardwood-floors-laundry/7791631959.html
Check Out This Awesome Place😍😍😍 - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,249",Pittsburgh,"267 South Winebiddle Street, Pittsburgh, PA 15224",40.463086,-79.943208,2,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-check-out-this-awesome-place/7791631390.html
We are open Monday through Saturday! - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,249",Pittsburgh,"273 South Winebiddle Street, Pittsburgh, PA 15224",40.462952,-79.943220,2,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-we-are-open-monday-through/7791631295.html
Looking for a Studio ????? - apts/housing for rent - apartment rent - craigslist,Apartment,$989,Pittsburgh,"273 South Winebiddle Street, Pittsburgh, PA 15224",40.462952,-79.943220,N/A,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-looking-for-studio/7791631197.html
One Less Winter Bill to Pay.....🔥🔥🔥Heat Included - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,249",Pittsburgh,"267 South Winebiddle Street, Pittsburgh, PA 15224",40.463086,-79.943208,2,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-one-less-winter-bill-to/7791631067.html
This apartment is puuurfect for you!🐈😻🐈‍⬛ - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,159",Pittsburgh,"267 South Winebiddle Street, Pittsburgh, PA 15224",40.463086,-79.943208,1,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-this-apartment-is-puuurfect/7791630976.html
"1BD 1BA, Pet Friendly, Pittsburgh PA - apts/housing for rent - apartment rent - craigslist",Apartment,"$1,500",Pittsburgh,"625 Stanwix Street, Pittsburgh, PA 15222",40.447700,-79.993300,1,1,580,monthly,w/d in unit,attached garage,https://pittsburgh.craigslist.org/apa/d/pittsburgh-1bd-1ba-pet-friendly/7790410018.html
"Pets Allowed, Package Receiving, Off Street Parking - apts/housing for rent - apartment rent - craigslist",Apartment,"$1,259",Pittsburgh,"401 Abbeyville Rd, Pittsburgh, PA 15228",40.350699,-80.048058,1,1,780,monthly,no laundry on site,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-pets-allowed-package/7788528567.html
✨UNIQUE Callowhill Apartments - apts/housing for rent - apartment rent - craigslist,Apartment,$989,Pittsburgh,"5816 Callowhill Street, Pittsburgh, PA 15206",40.477603,-79.919910,N/A,1,N/A,monthly,no laundry on site,street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-unique-callowhill-apartments/7791629141.html
2nd Month Free....Call Before this Special is OVER!!!!! - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,349",Pittsburgh,"5700 Bryant Street, Pittsburgh, PA 15206",40.476468,-79.921973,1,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-2nd-month-freecall-before/7791628780.html
We have an AFFORDABLE💲APARTMENT 🔑 for YOU 🤩 - apts/housing for rent - apartment rent - craigslist,Apartment,$780,Pittsburgh,"1635 Ardmore Blvd, Forest Hills, PA 15221",40.428797,-79.863198,1,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-we-have-an/7791628504.html
Wonderful Location....Wonderful Place - apts/housing for rent - apartment rent - craigslist,Apartment,$780,Pittsburgh,"1635 Ardmore Blvd, Forest Hills, PA 15221",40.428797,-79.863198,1,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-wonderful-locationwonderful/7791627914.html
Fall In LOVE ❤️ With LAUREL GARDENS 🌳 Call TODAY! ☎️ - apts/housing for rent - apartment rent - craigslist,Apartment,$875,Pittsburgh,"1635 Ardmore Blvd, Forest Hills, PA 15221",40.428797,-79.863198,2,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-fall-in-love-with-laurel/7791627731.html
Easy Commute🚗 to Downtown Pittsburgh - apts/housing for rent - apartment rent - craigslist,Apartment,$875,Pittsburgh,"1635 Ardmore Blvd, Forest Hills, PA 15221",40.428797,-79.863198,2,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-easy-commute-to-downtown/7791627624.html
Just 30 Minutes to Downtown🏢🏨 Pittsburgh!!! - apts/housing for rent - apartment rent - craigslist,Apartment,$725,North Versailles,"1345 Walnut St, North Versailles, PA 15137",40.374530,-79.799077,1,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/north-versailles-just-30-minutes-to/7791627312.html
BRYANT LOFTS 😉Fall Special...2nd Month Free - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,349",Pittsburgh,"5700 Bryant Street, Pittsburgh, PA 15206",40.476468,-79.921973,1,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-bryant-lofts-fall-special2nd/7791627149.html
2nd Month Free.....Taking Applications NOW!!! - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,349",Pittsburgh,"5700 Bryant Street, Pittsburgh, PA 15206",40.476468,-79.921973,1,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-2nd-month-freetaking/7791627040.html
1 month Free Rent....📞Call For a TOUR!!! - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,349",Pittsburgh,"5700 Bryant Street, Pittsburgh, PA 15206",40.476468,-79.921973,1,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-month-free-rentcall-for-tour/7791626907.html
Save Some Cash For the Holidays....2nd Month Free!!!! - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,349",Pittsburgh,"5700 Bryant Street, Pittsburgh, PA 15206",40.476468,-79.921973,1,1,N/A,monthly,laundry in bldg,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-save-some-cash-for-the/7791626792.html
Walking Distance to Grocery...Shopping and Dining!!!! - apts/housing for rent - apartment rent - craigslist,Apartment,"$1,199",Pittsburgh,"5722 Baum Boulevard, Pittsburgh, PA 15206",40.458568,-79.933273,1,1,N/A,monthly,laundry on site,street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-walking-distance-to/7791626611.html
"Renovated One Bedroom, Original Hardwood Floors, New Windows - apts/housing for rent - apartment rent - craigslist",Apartment,$899,Pittsburgh,"Wood Street, Pittsburgh, PA 15221",40.441832,-79.885551,1,1,580,monthly,laundry on site,street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-renovated-one-bedroom/7786005786.html
"Lease Today, Laundry Care Center, Walk In Closets - apts/housing for rent - apartment rent - craigslist",Apartment,$585,Pittsburgh,"255 East Ohio Street, Pittsburgh, PA 15212",40.452119,-80.003016,1,1,560,monthly,laundry on site,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-lease-today-laundry-care/7791624038.html
"Bike share onsite, Zipcar Onsite, Hardwood Flooring - apts/housing for rent - apartment rent - craigslist",Apartment,"$1,135",Pittsburgh,"625 Stanwix Street, Pittsburgh, PA 15222",40.400100,-80.016100,2,1,465,monthly,laundry in bldg,street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-bike-share-onsite-zipcar/7788736583.html
"Perfect Location, Walk In Closets, Heat Included - apts/housing for rent - apartment rent - craigslist",Apartment,$734,Pittsburgh,"255 East Ohio Street, Pittsburgh, PA 15212",40.452119,-80.003016,2,1,576,monthly,laundry on site,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-perfect-location-walk-in/7791624162.html
"Stylish Features, Near Parks and Recreation, Laundry On Site - apts/housing for rent - apartment rent - craigslist",Apartment,$869,Pittsburgh,"255 East Ohio Street, Pittsburgh, PA 15212",40.452119,-80.003016,3,1,726,monthly,w/d hookups,off-street parking,https://pittsburgh.craigslist.org/apa/d/pittsburgh-stylish-features-near-parks/7791623917.html
